parsable_tree,readable_tree,accuracy,interpretability,ground_truth_value,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,split_seed,latex_tree,problem
"[-, -, max, -, x_12, x_4, *, x_8, x_10, +, *, x_12, x_5, max, x_12, x_12, +, x_12, -, -, x_12, x_3, x_5]","((max((x_12-x_4),(x_8*x_10))-((x_12*x_5)+max(x_12,x_12)))-(x_12+((x_12-x_3)-x_5)))",14.932101249694824,-57.70000076293945,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,"\operatorname{max}\left(x_{12}-x_4, x_8 x_{10}\right)-x_{12} x_5+\operatorname{max}\left(x_{12}, x_{12}\right)-x_{12}+x_{12}-x_3-x_5",boston
"[-, x_12, x_5]",(x_12-x_5),25.76051902770996,-78.0,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_{12}-x_5,boston
"[+, +, x_12, -, x_10, max, x_5, x_10, +, x_12, -, -3.31, max, x_5, 0.47]","((x_12+(x_10-max(x_5,x_10)))+(x_12+(-3.31-max(x_5,0.47))))",15.315475463867188,-61.29999923706055,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,"x_{12}+x_{10}-\operatorname{max}\left(x_5, x_{10}\right)+x_{12}-3.31-\operatorname{max}\left(x_5, 0.47\right)",boston
"[-, -, x_5, +, *, x_12, x_5, +, x_5, x_9, +, x_12, -, -, x_12, x_3, x_5]",((x_5-((x_12*x_5)+(x_5+x_9)))-(x_12+((x_12-x_3)-x_5))),15.613396644592283,-71.69999694824219,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_5-x_{12} x_5+x_5+x_9-x_{12}+x_{12}-x_3-x_5,boston
"[-, -, max, max, x_5, 0.47, *, x_8, x_10, +, *, x_12, x_5, +, x_9, 2.27, +, x_12, -, -, x_12, x_3, x_5]","((max(max(x_5,0.47),(x_8*x_10))-((x_12*x_5)+(x_9+2.27)))-(x_12+((x_12-x_3)-x_5)))",14.424494743347168,-53.20000076293945,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,"\operatorname{max}\left(\operatorname{max}\left(x_5, 0.47\right), x_8 x_{10}\right)-x_{12} x_5+x_9+2.27-x_{12}+x_{12}-x_3-x_5",boston
"[+, +, x_12, -, -, x_9, x_5, *, x_5, x_5, +, x_12, -, x_10, x_5]",((x_12+((x_9-x_5)-(x_5*x_5)))+(x_12+(x_10-x_5))),16.05335235595703,-72.5999984741211,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_{12}+x_9-x_5-x_5 x_5+x_{12}+x_{10}-x_5,boston
"[-, x_5, +, x_12, x_10]",(x_5-(x_12+x_10)),23.24850845336914,-77.0999984741211,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_5-x_{12}+x_{10},boston
[x_12],x_12,32.10724639892578,-78.9000015258789,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_{12},boston
"[+, -, x_12, x_5, x_10]",((x_12-x_5)+x_10),23.24850845336914,-77.0999984741211,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_{12}-x_5+x_{10},boston
"[-, x_12, +, x_5, -, x_3, +, x_10, x_12]",(x_12-(x_5+(x_3-(x_10+x_12)))),20.542016983032227,-75.30000305175781,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_{12}-x_5+x_3-x_{10}+x_{12},boston
"[-, max, x_3, x_5, x_12]","(max(x_3,x_5)-x_12)",15.75085163116455,-69.19999694824219,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,"\operatorname{max}\left(x_3, x_5\right)-x_{12}",boston
"[-, -, +, +, x_10, x_12, x_12, x_5, x_3]",((((x_10+x_12)+x_12)-x_5)-x_3),20.542016983032227,-75.30000305175781,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_{10}+x_{12}+x_{12}-x_5-x_3,boston
"[-, x_12, max, x_3, x_5]","(x_12-max(x_3,x_5))",15.75085163116455,-69.19999694824219,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,"x_{12}-\operatorname{max}\left(x_3, x_5\right)",boston
"[-, -, +, x_10, x_12, x_5, -, x_3, x_12]",(((x_10+x_12)-x_5)-(x_3-x_12)),20.542016983032227,-75.30000305175781,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_{10}+x_{12}-x_5-x_3-x_{12},boston
"[-, -, -, x_3, x_12, -, x_12, max, x_12, x_5, *, max, log, x_4, x_5, x_12]","(((x_3-x_12)-(x_12-max(x_12,x_5)))-(max(log(abs(x_4)),x_5)*x_12))",13.558188438415527,-52.70000076293945,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,"x_3-x_{12}-x_{12}-\operatorname{max}\left(x_{12}, x_5\right)-\operatorname{max}\left(\ln\left(|x_4|\right), x_5\right) x_{12}",boston
"[-, +, +, x_12, x_10, x_12, x_5]",(((x_12+x_10)+x_12)-x_5),21.7777099609375,-76.19999694824219,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_{12}+x_{10}+x_{12}-x_5,boston
"[-, x_5, x_12]",(x_5-x_12),25.76051902770996,-78.0,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_5-x_{12},boston
"[-, x_12, x_5]",(x_12-x_5),25.76051902770996,-78.0,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,x_{12}-x_5,boston
"[-, -, x_3, x_12, -, x_12, max, x_12, x_5]","((x_3-x_12)-(x_12-max(x_12,x_5)))",14.191986083984377,-67.4000015258789,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,"x_3-x_{12}-x_{12}-\operatorname{max}\left(x_{12}, x_5\right)",boston
"[-, -, -, x_3, x_12, -, x_12, max, x_12, x_5, *, max, log, x_10, *, x_7, x_3, x_9]","(((x_3-x_12)-(x_12-max(x_12,x_5)))-(max(log(abs(x_10)),(x_7*x_3))*x_9))",13.503640174865724,-51.79999923706055,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,"x_3-x_{12}-x_{12}-\operatorname{max}\left(x_{12}, x_5\right)-\operatorname{max}\left(\ln\left(|x_{10}|\right), x_7 x_3\right) x_9",boston
"[-, -, max, *, x_12, x_2, x_5, -, *, x_12, 1.72, max, x_3, x_5, *, max, x_9, x_5, x_12]","((max((x_12*x_2),x_5)-((x_12*1.72)-max(x_3,x_5)))-(max(x_9,x_5)*x_12))",13.916826248168944,-56.09999847412109,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,40,"\operatorname{max}\left(x_{12} x_2, x_5\right)-x_{12}\times1.72-\operatorname{max}\left(x_3, x_5\right)-\operatorname{max}\left(x_9, x_5\right) x_{12}",boston
